open_time,open,high,low,close,volume
1786284000000,65219.78000000,65300.00000000,65150.95000000,65260.01000000,280.80750000
1786287600000,65260.01000000,65264.00000000,65214.00000000,65228.68000000,364.18640000
1786291200000,65228.68000000,65266.06000000,65182.36000000,65232.14000000,289.41282000
1786294800000,65232.15000000,65239.18000000,65198.68000000,65198.68000000,130.05099000
1786298400000,65198.68000000,65220.00000000,65192.00000000,65199.68000000,83.21999000
1786302000000,65199.69000000,65210.00000000,65179.72000000,65180.66000000,257.63120000
1786305600000,65180.66000000,65181.99000000,65046.25000000,65137.96000000,465.99754000
1786309200000,65137.96000000,65250.00000000,65115.05000000,65192.99000000,485.32235000
1786312800000,65192.99000000,65474.46000000,64971.41000000,65077.13000000,941.55321000
1786316400000,65077.13000000,65108.00000000,64842.59000000,64901.59000000,421.42323000
1786320000000,64901.59000000,65322.58000000,64826.78000000,64968.01000000,556.44925000
1786323600000,64968.21000000,65391.14000000,64900.00000000,65189.99000000,410.26148000
1786327200000,65190.00000000,65220.00000000,64903.54000000,65099.99000000,432.71320000
1786330800000,65099.99000000,65172.00000000,64904.99000000,64982.01000000,335.63049000
1786334400000,64982.00000000,65100.00000000,64924.00000000,65006.73000000,333.49313000
1786338000000,65006.74000000,65159.25000000,64979.88000000,65134.00000000,299.63603000
1786341600000,65134.00000000,65339.70000000,65130.01000000,65299.40000000,433.93661000
1786345200000,65299.40000000,65379.13000000,65196.53000000,65202.73000000,554.01187000
1786348800000,65202.72000000,65328.73000000,65192.00000000,65245.58000000,316.81156000
1786352400000,65245.59000000,65245.59000000,64958.87000000,64967.24000000,389.34609000
1786356000000,64967.25000000,65074.61000000,64967.24000000,65013.06000000,428.49610000
1786359600000,65013.07000000,65130.16000000,64977.93000000,65125.98000000,160.33730000
1786363200000,65125.99000000,65237.80000000,64850.00000000,64870.75000000,596.12387000
1786366800000,64870.74000000,64973.72000000,64518.01000000,64561.98000000,1297.24239000
1786370400000,64561.98000000,64888.32000000,64544.01000000,64625.77000000,650.29814000
1786374000000,64625.77000000,64673.03000000,64582.01000000,64666.92000000,28.38902000
